Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
787998 97550.39 48.46 -0.42 -0.41 0.88 -64.00 -64.00 32.58
788157 97550.69 48.45 0.29 -0.51 0.72 -64.00 28.75 64.00
788318 97551.20 48.45 0.06 -0.69 0.70 -48.40 -64.00 58.83
788477 97551.20 48.45 -0.07 -0.88 0.86 -14.58 63.73 -29.20
788637 97550.17 48.45 0.32 -0.51 0.83 64.00 60.30 -64.00
788797 97552.63 48.46 -0.32 -0.41 0.61 5.72 -8.37 -47.99
788958 97549.48 48.45 -0.19 -0.68 1.05 -64.00 -39.12 48.39
789118 97553.14 48.46 0.13 -1.14 1.18 -64.00 -64.00 64.00
789277 97551.59 48.46 0.45 -0.65 0.35 64.00 -64.00 64.00
789437 97552.05 48.46 0.16 -1.08 0.63 -50.98 -48.58 -12.13
789598 97552.45 48.46 0.41 -0.95 0.89 -64.00 64.00 -64.00
789757 97553.48 48.46 0.01 -0.32 0.63 -54.12 -64.00 -64.00
789917 97552.80 48.46 0.13 -0.56 0.82 -25.79 -0.24 8.18
790077 97553.33 48.46 0.05 -1.03 0.82 -64.00 -64.00 64.00
790238 97551.88 48.45 0.12 -0.84 0.08 64.00 -64.00 64.00
790398 97551.54 48.45 0.27 -0.83 0.47 64.00 -25.40 -6.88
790557 97551.42 48.46 -0.37 -0.97 0.43 -64.00 64.00 -64.00
790717 97553.66 48.46 -0.19 -0.63 0.33 5.36 30.09 -34.91
790875 97548.17 48.46 0.02 -0.85 0.65 -3.45 -9.11 -0.04
791035 97548.80 48.45 0.23 -1.25 0.73 -46.41 -54.86 -5.15
791194 97549.38 48.46 0.11 -0.97 0.74 -6.12 -64.00 15.70
791353 97549.48 48.45 0.02 -0.68 0.29 64.00 24.75 -2.28
791512 97552.97 48.46 -0.02 -1.19 0.23 17.45 -10.44 -15.45
791673 97551.77 48.45 -0.15 -1.21 0.63 -64.00 64.00 11.24
791832 97548.52 48.46 0.17 -0.63 0.38 -42.32 -16.53 -28.36
791992 97551.08 48.46 0.23 -0.82 0.65 -64.00 38.65 -19.40
792152 97550.59 48.46 0.19 -0.88 0.79 39.17 -64.00 -26.30
792313 97550.22 48.46 0.05 -0.77 0.53 64.00 -64.00 -53.54
792472 97551.33 48.46 0.10 -1.00 0.16 64.00 40.27 -51.67
792631 97551.62 48.46 0.06 -1.30 0.19 -32.36 64.00 -57.25
792791 97550.59 48.46 0.71 -0.81 0.01 -64.00 -64.00 -64.00
792951 97550.77 48.46 0.74 -0.76 0.41 -64.00 37.79 64.00
793112 97550.25 48.46 0.87 -1.14 0.55 -10.29 -23.79 -0.68
793272 97549.10 48.46 0.58 -1.20 0.38 64.00 -64.00 -64.00
793431 97551.04 48.47 0.37 -0.85 0.30 64.00 -64.00 -15.25
793591 97551.80 48.47 0.43 -1.22 0.69 64.00 22.62 5.89
793750 97551.80 48.47 0.54 -0.58 0.38 64.00 46.52 54.40
793910 97548.77 48.47 0.34 0.01 0.21 -11.01 -62.97 -19.56
794069 97551.69 48.47 0.65 -0.20 1.15 55.54 -39.24 27.46
794227 97551.29 48.47 1.07 -0.16 1.20 -38.19 2.31 64.00
794387 97550.41 48.47 0.58 -0.44 0.52 -28.86 18.86 49.18
794548 97554.94 48.47 0.44 -0.62 0.42 -64.00 13.18 -8.04
794707 97554.25 48.47 0.50 -1.20 0.78 -64.00 64.00 -64.00
794867 97553.23 48.47 0.74 -0.62 0.48 -64.00 64.00 -64.00
795027 97550.66 48.47 0.50 -0.31 0.52 -35.42 55.07 -64.00
795187 97550.42 48.48 0.77 -0.42 0.82 18.00 5.50 20.53
795346 97547.68 48.48 0.74 -0.74 0.84 64.00 -23.26 57.79
795505 97550.59 48.48 0.45 -0.54 0.44 64.00 -61.35 63.97
795665 97547.86 48.48 0.64 -1.05 0.23 13.98 -12.18 31.08
795826 97553.75 48.48 0.50 -0.88 0.53 -64.00 58.87 -10.04
795986 97552.90 48.48 0.46 -0.60 0.49 -64.00 31.07 5.20
796145 97553.81 48.48 0.72 -0.61 0.66 -64.00 25.47 15.28
796303 97550.72 48.48 0.66 -0.84 0.95 10.51 1.77 -1.47
796462 97550.09 48.49 0.49 -0.87 0.64 64.00 -64.00 -3.47
796621 97548.27 48.48 0.41 -0.87 0.53 64.00 -64.00 -13.13
796779 97552.72 48.49 0.28 -1.25 0.22 0.59 31.83 1.11
796938 97552.03 48.49 0.60 -0.93 0.40 -64.00 21.63 55.04
797098 97553.92 48.49 0.56 -0.81 0.45 -64.00 15.72 63.57
797259 97552.66 48.49 0.77 -0.61 0.64 -64.00 26.06 49.53
797418 97553.94 48.49 0.67 -0.81 0.61 41.46 1.80 -26.23
797577 97551.47 48.49 0.35 -0.93 0.58 64.00 -64.00 -64.00
797737 97550.34 48.49 0.35 -1.18 0.46 64.00 -52.42 -39.81
797896 97554.51 48.49 -0.03 -1.29 0.12 -64.00 63.19 -40.00
798056 97551.98 48.50 0.48 -0.85 0.29 -64.00 -24.16 58.15
798216 97553.87 48.50 0.71 -0.85 0.47 -64.00 41.51 64.00
798376 97553.87 48.50 1.12 -0.93 0.53 -64.00 -11.65 40.15
798536 97551.14 48.50 0.70 -0.99 0.46 64.00 -7.29 -64.00
798698 97551.98 48.50 0.48 -0.84 0.32 64.00 -32.88 -64.00
798857 97550.67 48.50 0.30 -1.20 0.10 60.52 -17.78 -20.32
799017 97549.47 48.50 0.36 -1.01 0.49 -64.00 60.24 22.37
799176 97550.53 48.50 0.46 -0.73 0.45 -64.00 42.30 31.69
799336 97551.78 48.50 0.75 -0.68 0.56 -64.00 56.68 33.04
799495 97551.44 48.50 0.93 -1.07 0.79 -38.76 -11.41 -8.17
799655 97548.53 48.50 0.58 -1.11 0.63 64.00 -25.39 -64.00
799815 97549.09 48.51 0.48 -0.84 0.45 64.00 -54.69 -64.00
799975 97551.20 48.51 0.59 -1.40 0.25 12.42 -10.63 -13.32
800137 97552.74 48.51 0.95 -0.88 0.29 -64.00 -64.00 48.38
800296 97550.55 48.51 0.71 -0.64 0.49 -64.00 64.00 64.00
800456 97552.08 48.51 0.78 -0.52 0.53 -46.11 39.19 27.49
800615 97547.34 48.51 0.79 -0.80 0.47 64.00 -14.63 -29.34
800774 97551.11 48.51 0.46 -0.87 0.43 64.00 0.51 -42.23
800933 97549.11 48.52 0.43 -1.26 0.26 64.00 -63.30 -12.95
801092 97554.25 48.52 0.30 -1.23 0.36 -64.00 6.69 -1.15
801251 97553.64 48.52 0.50 -0.77 0.28 -64.00 23.41 37.98
801410 97554.84 48.52 0.80 -0.70 0.61 -64.00 35.09 64.00
801572 97549.02 48.52 0.91 -1.16 0.65 -61.11 20.88 -39.76
801731 97546.62 48.52 0.64 -1.00 0.45 64.00 -64.00 -47.07
801891 97550.72 48.52 0.39 -0.81 0.29 64.00 -57.21 -28.41
802051 97549.46 48.53 0.44 -1.45 0.25 64.00 -40.23 -21.46
802210 97549.06 48.52 0.46 -1.05 0.30 -64.00 45.26 2.41
802369 97550.73 48.53 0.63 -0.65 0.48 -64.00 50.07 26.47
802529 97551.74 48.53 0.78 -0.40 0.56 -64.00 55.85 6.48
802688 97550.62 48.53 0.99 -0.72 0.59 -22.77 -8.97 -39.10
802848 97549.77 48.53 0.87 -0.97 0.82 64.00 -7.70 2.95
803008 97547.20 48.53 0.52 -0.66 0.30 64.00 -36.23 3.77
803167 97550.84 48.54 0.68 -1.05 0.13 64.00 -52.52 -14.61
803327 97552.39 48.54 0.44 -0.87 0.49 -64.00 48.26 8.40
803486 97550.73 48.54 0.52 -0.59 0.62 -64.00 38.23 18.11
803645 97550.22 48.54 0.89 -0.36 0.67 -64.00 56.39 0.91
803804 97548.16 48.54 1.00 -0.77 0.82 -11.87 -26.19 -28.19
803963 97548.02 48.54 0.71 -0.95 0.51 64.00 17.51 -36.86
804122 97548.23 48.54 0.50 -0.67 0.18 64.00 -55.04 25.87
804284 97550.91 48.55 0.42 -1.15 0.39 -64.00 64.00 41.53
804443 97549.15 48.55 0.83 -0.85 0.46 -64.00 64.00 -10.21
804604 97548.98 48.55 0.52 -0.33 0.65 -64.00 42.95 -25.52
804763 97549.03 48.55 0.75 -0.28 0.79 -17.08 12.63 -38.93
804923 97547.86 48.55 0.77 -0.77 0.88 27.40 -46.37 28.97
805082 97547.17 48.55 0.58 -0.59 0.40 64.00 -31.01 28.02
805241 97548.25 48.55 0.58 -0.78 0.54 64.00 -11.90 49.80
805401 97550.30 48.55 0.72 -0.74 0.26 -64.00 -25.39 -13.69
805561 97551.56 48.56 0.83 -0.61 0.45 -64.00 64.00 -50.40
805723 97551.27 48.56 0.47 -0.24 0.56 -64.00 39.38 -16.14
805882 97548.30 48.56 0.55 -0.41 0.98 10.16 64.00 40.58
806042 97551.47 48.56 0.44 -1.13 1.34 64.00 -11.59 33.74
806201 97549.56 48.56 0.43 -0.36 0.31 64.00 -64.00 22.83
806361 97548.90 48.56 0.43 -0.98 0.70 43.59 -32.83 -8.79
806520 97548.90 48.56 0.33 -0.61 0.62 -64.00 25.90 -0.84
806680 97550.38 48.57 0.45 -0.49 0.75 -64.00 60.20 5.48
806840 97551.92 48.57 0.53 -0.29 1.09 -64.00 64.00 -22.11
806999 97551.28 48.57 0.54 -0.59 1.21 33.40 17.14 -5.89
807161 97549.06 48.57 0.44 -0.93 1.23 64.00 -40.82 63.80
807321 97547.52 48.57 0.26 -0.61 0.49 64.00 -64.00 35.72
807480 97549.08 48.57 0.40 -0.92 0.56 10.44 -30.75 25.67
807640 97549.59 48.57 0.31 -0.87 0.71 -64.00 40.95 9.78
807800 97550.91 48.58 0.52 -0.52 0.82 -64.00 64.00 -29.45
807959 97551.70 48.57 0.90 -0.41 0.90 -64.00 38.83 -24.29
808119 97552.09 48.58 0.86 -0.56 1.06 1.31 42.42 -55.90
808278 97547.48 48.58 0.62 -1.11 0.61 64.00 13.85 24.84
808437 97550.30 48.58 0.44 -0.75 0.48 64.00 -64.00 31.95
808599 97550.81 48.58 0.61 -0.98 0.31 19.63 -17.46 -13.03
808758 97551.20 48.58 0.67 -0.95 0.64 -64.00 50.52 50.04
808919 97549.83 48.58 0.68 -0.52 0.54 -64.00 26.29 64.00
809078 97549.38 48.59 1.20 -0.30 0.53 -64.00 1.23 63.13
809237 97550.11 48.59 0.97 -0.56 1.07 -41.03 55.00 -64.00
809397 97551.33 48.59 0.79 -0.86 0.55 64.00 20.23 -40.88
809557 97552.88 48.59 0.51 -0.69 0.41 64.00 -64.00 -6.04
809716 97549.80 48.59 0.53 -1.07 0.22 6.33 4.33 23.57
809878 97552.93 48.59 1.16 -0.82 0.19 -64.00 27.15 30.43
810037 97552.42 48.59 0.61 -0.52 0.48 -64.00 64.00 6.76
810197 97551.27 48.60 0.98 -0.55 0.67 -64.00 -22.20 35.88
810356 97551.84 48.60 0.88 -0.70 0.83 -14.21 7.53 42.94
810515 97546.36 48.60 0.88 -1.39 0.89 64.00 43.26 -58.55
810675 97546.61 48.60 0.50 -0.97 0.33 64.00 -17.37 -64.00
810835 97551.17 48.60 0.42 -1.28 0.24 50.63 11.22 -10.24
810994 97551.23 48.60 0.59 -1.05 0.35 -64.00 35.07 24.31
811154 97552.60 48.60 0.57 -0.63 0.56 -64.00 13.85 64.00
811315 97553.11 48.60 1.06 -0.54 0.75 -64.00 26.35 45.64
811474 97551.62 48.61 0.82 -0.33 0.73 -16.37 62.40 -54.23
811633 97551.68 48.61 0.73 -1.08 0.49 64.00 36.35 -27.27
811792 97550.66 48.61 0.50 -0.86 0.37 64.00 -27.00 -47.54
811951 97549.80 48.61 0.58 -1.19 0.17 -6.12 -17.65 -1.64
812111 97551.85 48.61 0.71 -0.94 0.37 -64.00 39.56 64.00
812270 97551.52 48.61 0.67 -0.72 0.68 -64.00 -31.46 64.00
812430 97552.73 48.61 1.08 -0.40 0.73 -64.00 53.60 37.38
812589 97554.96 48.61 0.82 -0.66 0.61 64.00 24.61 -63.48
812750 97550.84 48.61 0.65 -0.69 0.31 64.00 -64.00 -57.59
812910 97549.70 48.61 0.58 -0.81 0.42 64.00 -55.37 -22.29
813070 97549.88 48.61 0.39 -1.23 0.37 -64.00 56.49 1.34
813229 97549.41 48.62 0.74 -0.82 0.22 -64.00 10.65 53.71
813388 97551.12 48.62 0.86 -0.54 0.53 -64.00 27.65 64.00
813548 97552.72 48.62 1.29 -0.63 0.59 -29.04 -31.52 30.55
813708 97550.27 48.62 1.10 -0.93 0.60 64.00 -52.74 -64.00
813868 97551.20 48.62 0.57 -0.81 0.33 64.00 18.55 -64.00
814029 97548.95 48.62 0.46 -0.89 0.23 64.00 -26.99 -30.88
814190 97552.41 48.62 0.50 -1.05 0.24 -64.00 -0.27 9.60
814349 97552.55 48.62 0.78 -0.85 0.17 -64.00 29.01 64.00
814509 97550.17 48.62 0.89 -0.80 0.53 -64.00 26.39 64.00
814669 97550.74 48.62 1.10 -0.70 0.48 -27.40 -30.43 31.58
814828 97551.73 48.63 0.88 -0.88 0.42 64.00 -29.38 -64.00
814988 97548.65 48.63 0.61 -1.21 0.48 64.00 -2.46 -64.00
815147 97550.02 48.63 0.46 -0.87 0.21 64.00 8.23 -64.00
815306 97550.58 48.63 0.43 -1.28 0.25 -64.00 -13.15 42.27
815466 97554.13 48.63 0.70 -0.95 0.31 -64.00 -23.99 64.00
815628 97552.70 48.64 0.90 -0.87 0.48 -64.00 37.34 64.00
815788 97553.20 48.64 1.20 -0.85 0.34 -56.20 -41.93 52.07
815948 97551.39 48.63 0.90 -1.12 0.51 64.00 -64.00 -64.00
816108 97551.44 48.63 0.54 -1.07 0.36 64.00 21.70 -64.00
816267 97552.75 48.64 0.39 -1.22 0.05 64.00 18.03 -64.00
816427 97553.34 48.64 0.32 -1.05 0.39 -64.00 8.66 50.09
816586 97553.56 48.64 0.56 -0.75 0.43 -64.00 -30.24 64.00
816746 97556.31 48.65 1.02 -0.76 0.52 -64.00 45.25 64.00
816908 97552.20 48.65 1.31 -1.13 0.55 -33.60 -64.00 36.39
817067 97550.48 48.65 0.69 -1.40 0.43 64.00 -8.79 -64.00
817227 97552.66 48.64 0.49 -1.13 0.34 64.00 -15.18 -64.00
817386 97550.31 48.65 0.33 -1.14 0.24 33.24 -18.72 -46.13
817545 97554.36 48.65 0.36 -1.07 0.47 -64.00 61.59 43.32
817705 97553.67 48.65 0.60 -0.90 0.37 -64.00 -32.80 64.00
817864 97555.33 48.65 0.95 -0.87 0.44 -64.00 64.00 64.00
818024 97553.16 48.65 0.99 -1.15 0.36 18.38 -64.00 -19.07
818183 97553.38 48.65 0.75 -1.19 0.36 64.00 -32.05 -64.00
818345 97551.10 48.65 0.72 -1.26 0.14 64.00 59.53 -64.00
818504 97552.75 48.66 0.41 -1.12 -0.07 64.00 43.27 -49.63
818663 97552.64 48.66 0.56 -1.19 0.44 -64.00 -7.93 64.00
818822 97553.83 48.66 0.65 -0.76 0.30 -64.00 -52.61 64.00
818982 97552.64 48.66 0.99 -0.74 0.39 -64.00 27.69 64.00
819142 97554.25 48.66 1.05 -0.98 0.47 9.96 -57.23 -11.54
819301 97550.88 48.67 0.83 -1.54 0.43 64.00 59.01 -64.00
819461 97553.45 48.67 0.66 -1.02 0.10 64.00 18.52 -64.00
819621 97552.59 48.67 0.42 -1.11 0.16 64.00 -49.82 -30.46
819782 97551.79 48.67 0.47 -1.17 0.45 -64.00 44.88 64.00
819941 97552.47 48.67 0.84 -1.14 0.33 -64.00 -64.00 64.00
820101 97554.59 48.67 1.00 -0.61 0.58 -64.00 43.27 64.00
820260 97551.33 48.67 0.79 -0.74 0.52 55.91 1.17 -64.00
820420 97550.50 48.67 0.70 -1.55 0.39 64.00 53.31 -64.00
820580 97551.46 48.68 0.53 -1.08 0.13 64.00 -7.30 -64.00
820739 97552.78 48.68 0.53 -1.22 -0.14 29.37 30.02 11.63
820898 97553.98 48.68 0.82 -0.91 0.17 -64.00 2.27 64.00
821057 97552.37 48.68 0.82 -1.05 0.87 -64.00 42.02 64.00
821219 97554.94 48.68 0.96 -0.80 0.54 -64.00 26.09 54.28
821379 97552.15 48.68 0.73 -0.66 0.29 64.00 2.58 -64.00
821538 97550.22 48.69 0.49 -1.01 0.28 64.00 13.76 -64.00
821698 97551.69 48.68 0.61 -1.10 0.26 64.00 -38.31 -59.19
821857 97552.05 48.68 0.34 -1.20 0.14 -9.72 29.00 -5.01
822016 97554.63 48.68 0.59 -0.70 0.11 -64.00 -11.41 40.67
822175 97553.36 48.69 0.76 -0.90 0.41 -64.00 0.16 64.00
822334 97553.92 48.69 1.34 -1.19 0.53 -64.00 -19.01 43.13
822493 97551.53 48.69 0.77 -0.70 0.11 64.00 24.91 -64.00
822654 97551.95 48.70 0.45 -0.70 0.22 64.00 -48.78 -42.41
822814 97551.78 48.69 0.72 -1.30 0.21 64.00 -30.57 -18.40
822974 97555.55 48.70 0.58 -1.10 -0.02 -64.00 64.00 -16.50
823133 97553.31 48.70 0.48 -0.71 0.17 -64.00 16.83 10.85
823292 97554.34 48.70 0.75 -0.66 0.26 -64.00 2.98 64.00
823451 97554.41 48.70 1.20 -1.29 0.58 -50.16 -54.15 55.04
823610 97557.95 48.71 0.75 -1.08 0.39 64.00 -36.65 -64.00
823770 97553.45 48.70 0.54 -0.84 0.22 64.00 22.79 -64.00
823932 97554.19 48.71 0.69 -1.12 0.22 64.00 4.10 -55.06
824091 97553.33 48.71 0.57 -0.56 0.30 -64.00 -2.49 41.14
824250 97551.67 48.71 0.43 -0.72 0.54 -64.00 30.14 43.25
824409 97552.19 48.71 0.91 -0.72 0.50 -64.00 11.13 64.00
824568 97555.16 48.71 1.01 -1.01 0.78 -64.00 25.13 35.52
824727 97549.44 48.71 0.70 -1.00 0.59 64.00 7.76 -60.57
824886 97552.27 48.71 0.67 -0.96 0.32 64.00 -47.82 -64.00
825046 97552.60 48.71 0.65 -1.22 0.34 59.99 -35.98 -28.67
825206 97552.03 48.72 0.76 -0.70 0.38 -64.00 35.50 64.00
825368 97553.73 48.72 0.60 -0.78 0.43 -64.00 -10.70 64.00
825528 97553.73 48.72 0.98 -0.81 0.23 -64.00 -6.22 64.00
825687 97553.40 48.72 0.84 -0.47 0.37 6.22 31.25 -38.70
825846 97551.91 48.72 0.76 -1.01 0.35 64.00 -11.75 -64.00
826005 97550.20 48.72 0.66 -0.97 0.32 64.00 30.58 -64.00
826164 97553.11 48.72 0.58 -1.24 0.21 56.99 -27.29 -3.13
826324 97553.19 48.73 0.65 -0.97 0.34 -64.00 29.94 64.00
826484 97552.33 48.73 0.60 -0.71 0.44 -64.00 48.82 64.00
826644 97551.70 48.73 1.26 -0.49 0.49 -64.00 39.08 61.27
826805 97554.21 48.73 0.97 -0.54 0.38 4.05 23.04 -64.00
826964 97550.09 48.73 0.73 -0.89 0.21 64.00 5.47 -64.00
827123 97551.23 48.73 0.58 -0.89 0.19 64.00 -55.01 -37.15
827282 97551.09 48.73 0.61 -1.13 0.29 -64.00 36.78 -13.83
827441 97553.55 48.74 0.67 -0.61 0.20 -43.49 33.97 37.78
827600 97553.14 48.73 0.90 -0.48 0.43 -64.00 40.42 37.37
827759 97550.97 48.74 1.28 -0.34 0.63 -64.00 15.26 -1.64
827918 97552.00 48.74 1.02 -0.70 0.72 63.86 -11.74 -43.75
828077 97550.85 48.74 0.60 -0.92 0.23 64.00 9.40 -38.87
828238 97550.56 48.74 0.36 -1.04 0.15 64.00 -10.85 -48.70
828398 97551.25 48.74 0.48 -0.87 0.37 -64.00 23.04 56.04
828557 97550.39 48.74 0.53 -0.88 0.45 -64.00 1.37 64.00
828716 97551.78 48.74 1.06 -0.74 0.62 -64.00 41.00 64.00
828875 97550.30 48.75 1.07 -0.85 0.65 -6.62 16.59 -19.76
829034 97552.23 48.75 0.97 -1.21 0.57 64.00 -30.21 -64.00
829193 97551.09 48.75 0.62 -0.96 0.20 64.00 38.07 -64.00
829352 97552.14 48.75 0.92 -1.14 -0.12 -14.25 6.35 -19.13
829512 97551.28 48.75 0.84 -0.74 -0.08 -64.00 9.14 40.21
829673 97553.05 48.76 0.73 -0.77 0.12 -64.00 -53.99 64.00
829834 97550.83 48.76 0.99 -0.85 0.28 -64.00 -43.35 64.00
829992 97549.97 48.76 0.91 -0.84 0.43 -7.81 9.51 -35.33
830152 97552.81 48.76 0.65 -1.36 0.36 64.00 16.33 -64.00
830311 97549.39 48.76 0.74 -1.08 -0.15 64.00 48.46 -64.00
830471 97550.25 48.76 0.75 -0.82 -0.27 -20.99 55.60 -64.00
830630 97551.75 48.77 0.82 -0.84 0.05 -64.00 17.33 25.88
830789 97553.75 48.77 0.64 -0.36 0.41 -45.96 -51.93 49.85
830950 97552.20 48.77 1.27 0.15 0.82 -44.54 -6.58 64.00
831109 97552.95 48.77 1.17 -0.60 0.82 31.85 29.21 -29.92
831268 97551.45 48.77 0.90 -0.60 0.39 64.00 -18.19 -36.82
831428 97552.14 48.77 0.56 -0.53 0.01 64.00 0.69 -33.29
831587 97550.43 48.77 0.71 -1.00 0.05 -36.28 -57.89 27.30
831746 97553.87 48.77 1.15 -0.82 0.21 -64.00 -3.99 64.00
831905 97551.88 48.78 1.06 -0.51 0.24 -64.00 -0.51 64.00
832064 97552.48 48.77 1.07 -0.27 0.28 -16.47 -31.75 13.63
832223 97552.39 48.78 1.21 -0.74 0.22 55.24 27.86 -54.23
832384 97551.81 48.78 1.09 -1.08 0.09 64.00 40.35 -64.00
832543 97553.81 48.78 0.68 -0.74 0.05 64.00 3.99 -64.00
832702 97553.36 48.78 0.60 -1.27 0.01 -64.00 19.18 4.06
832861 97551.98 48.78 1.16 -0.79 0.02 -64.00 0.41 64.00
833020 97553.38 48.78 1.07 -0.76 0.13 -64.00 -25.12 64.00
833180 97552.11 48.79 1.23 -0.45 0.23 -64.00 -40.03 64.00
833340 97551.72 48.78 0.91 -0.77 -0.03 64.00 57.95 -64.00
833499 97553.48 48.79 0.77 -1.19 -0.12 64.00 64.00 -64.00
833658 97551.33 48.79 0.86 -1.05 -0.11 64.00 21.01 -64.00
833819 97548.94 48.79 0.50 -1.19 -0.20 -18.18 50.82 28.82
833978 97552.53 48.79 0.75 -0.74 -0.24 -64.00 -64.00 64.00
834138 97552.47 48.80 1.44 -0.57 0.30 -64.00 -64.00 64.00
834298 97552.88 48.79 1.34 -0.12 -0.11 -24.73 -6.40 64.00
834457 97549.16 48.79 1.45 -0.69 -0.32 61.97 -64.00 -64.00
834616 97550.36 48.79 0.73 -0.78 -0.03 64.00 64.00 -64.00
834776 97549.27 48.80 0.61 -1.07 -0.29 15.82 48.66 -64.00
834935 97547.55 48.80 0.84 -1.13 -0.49 -64.00 -5.68 40.97
835095 97552.23 48.80 0.90 -0.67 -0.10 -64.00 -64.00 64.00
835257 97552.53 48.80 0.97 -0.38 0.04 -64.00 -35.56 64.00
835416 97550.59 48.81 1.23 -0.75 -0.07 -11.93 -19.56 -5.78
835575 97550.59 48.81 1.30 -1.13 -0.11 64.00 64.00 -64.00
835735 97548.42 48.81 0.68 -0.70 -0.08 64.00 64.00 -64.00
835894 97550.19 48.81 0.78 -1.05 -0.15 52.67 -11.45 -30.88
836053 97549.33 48.81 0.69 -1.06 0.02 -64.00 -3.62 64.00
836212 97550.19 48.81 0.99 -0.87 0.03 -64.00 -64.00 64.00
836372 97551.30 48.82 1.08 -0.67 0.09 -64.00 -49.73 64.00
836533 97546.54 48.81 1.15 -0.73 -0.10 -23.61 -24.71 7.54
836693 97546.95 48.82 1.11 -1.23 0.02 64.00 -40.99 -64.00
836852 97551.26 48.82 0.58 -0.97 -0.18 64.00 14.22 -64.00
837012 97550.11 48.83 0.58 -1.15 -0.08 9.82 64.00 -64.00
837171 97547.97 48.83 0.70 -0.86 -0.45 -64.00 46.06 59.90
837332 97550.22 48.83 0.90 -0.77 0.29 -64.00 -64.00 64.00
837491 97550.92 48.83 1.32 -0.61 0.35 -64.00 -64.00 64.00
837651 97550.33 48.83 1.40 -0.86 -0.07 3.17 -31.25 -20.33
837810 97548.02 48.83 1.34 -1.14 0.04 64.00 64.00 -64.00
837972 97549.66 48.84 0.95 -0.95 -0.01 64.00 64.00 -64.00
838131 97551.15 48.84 0.85 -1.07 -0.02 64.00 52.19 -64.00
838291 97547.95 48.84 0.54 -0.88 0.17 -64.00 58.22 50.44
838452 97550.25 48.84 0.83 -0.79 0.23 -64.00 -60.15 64.00
838611 97552.24 48.85 1.24 -0.52 0.39 -64.00 -64.00 64.00
838771 97550.19 48.85 1.37 -0.70 0.08 49.33 -64.00 -19.15
838930 97549.16 48.85 1.23 -1.11 0.14 64.00 25.35 -64.00
839089 97548.72 48.85 0.93 -1.15 -0.08 64.00 64.00 -64.00
839249 97548.95 48.86 0.47 -1.04 -0.52 30.63 20.04 -55.18
839411 97550.20 48.86 0.87 -1.07 0.40 -64.00 -49.70 64.00
839571 97549.69 48.86 0.67 -0.61 -0.10 -36.49 -2.31 64.00
839730 97551.80 48.86 1.24 -0.69 0.27 -64.00 -40.79 64.00
839890 97550.08 48.86 1.49 -0.78 0.35 -9.41 -56.49 45.05
840049 97549.05 48.86 1.13 -1.10 0.19 64.00 -1.87 -64.00
840208 97549.13 48.87 0.86 -1.17 0.03 64.00 64.00 -64.00
840368 97548.73 48.86 0.64 -1.29 -0.29 34.93 47.94 -59.92
840527 97550.67 48.87 0.79 -0.78 -0.18 -64.00 -64.00 56.91
840689 97550.16 48.87 0.82 -0.71 0.21 -64.00 -29.21 64.00
840848 97550.27 48.87 1.32 -0.60 0.30 -64.00 -46.47 64.00
841008 97546.17 48.87 1.22 -0.67 0.33 25.96 -23.86 2.84
841167 97547.08 48.88 1.27 -1.14 0.44 64.00 -8.03 -64.00
841326 97546.86 48.87 1.03 -1.17 0.04 64.00 64.00 -64.00
841485 97548.75 48.87 0.70 -0.83 -0.31 64.00 35.42 -64.00
841646 97549.02 48.88 0.87 -0.83 -0.01 -64.00 -22.52 55.60
841806 97551.65 48.88 0.97 -0.89 0.26 -64.00 -64.00 64.00
841965 97549.44 48.88 1.21 -0.62 0.40 -64.00 -64.00 64.00
842126 97549.08 48.88 1.07 -0.48 0.26 1.14 -8.63 2.51
842285 97547.90 48.88 1.37 -0.87 0.39 64.00 -2.69 -53.27
842444 97549.20 48.89 0.84 -1.10 -0.11 64.00 64.00 -64.00
842605 97546.92 48.89 0.68 -0.96 0.00 64.00 -27.95 -64.00
842764 97549.77 48.89 0.70 -0.97 -0.12 -64.00 -0.80 48.88
842923 97550.12 48.89 1.13 -1.04 -0.01 -64.00 -64.00 64.00
843084 97548.25 48.89 1.08 -0.50 0.35 -64.00 -28.09 64.00
843243 97548.42 48.89 0.92 -0.47 0.03 -8.28 13.71 29.09
843402 97549.56 48.90 1.10 -0.80 0.25 -26.98 23.38 16.85
843570 97545.91 48.90 1.10 -1.22 0.08 64.00 64.00 -64.00
843731 97545.45 48.90 0.91 -1.05 0.03 64.00 64.00 -64.00
843891 97546.19 48.90 0.77 -0.83 -0.41 33.46 38.23 -64.00
844050 97544.47 48.90 1.17 -0.69 -0.03 -64.00 -64.00 64.00
844211 97547.06 48.90 1.06 -0.59 0.28 -64.00 -64.00 64.00
844370 97545.58 48.91 1.04 -0.53 0.27 -64.00 -29.93 64.00
844530 97546.61 48.91 1.23 -0.58 0.05 42.45 -15.95 -11.60
844689 97543.47 48.91 1.09 -0.71 0.09 64.00 37.05 -16.18
844848 97543.52 48.91 0.78 -1.16 0.26 64.00 64.00 -64.00
845009 97544.43 48.91 0.55 -0.81 0.07 64.00 23.90 -64.00
845169 97545.69 48.91 0.76 -0.94 -0.07 -15.66 -13.76 22.68
845328 97543.99 48.91 1.32 -0.94 0.35 -64.00 -64.00 64.00
845488 97544.66 48.91 0.87 -0.43 0.54 -64.00 52.03 64.00
